id,label,Americas,Africa_Europe,Asia_Australia,ratioAmericas,ratioAfrica_Europe,ratioAsia_Australia,ratioMax,total
customer,Americas,19,5,6,0.6333333333333333,0.16666666666666666,0.2,0.6333333333333333,30
#원호,Americas,1,0,0,1.0,0.0,0.0,1.0,1
balls,Americas,15,6,3,0.625,0.25,0.125,0.625,24
practicing,Americas,10,0,0,1.0,0.0,0.0,1.0,10
devant,Africa_Europe,0,5,0,0.0,1.0,0.0,1.0,5
this,Americas,3381,1131,341,0.6966824644549763,0.23305172058520504,0.07026581495981866,0.6966824644549763,4853
ancak,Africa_Europe,0,7,0,0.0,1.0,0.0,1.0,7
athlete,Americas,7,1,2,0.7,0.1,0.2,0.7,10
clients,Americas,6,6,1,0.46153846153846156,0.46153846153846156,0.07692307692307693,0.46153846153846156,13
período,Americas,5,0,0,1.0,0.0,0.0,1.0,5
pour,Africa_Europe,23,167,1,0.12041884816753927,0.8743455497382199,0.005235602094240838,0.8743455497382199,191
pouquinho,Americas,10,1,0,0.9090909090909091,0.09090909090909091,0.0,0.9090909090909091,11
sabi,Asia_Australia,0,2,8,0.0,0.2,0.8,0.8,10
thin,Americas,5,3,2,0.5,0.3,0.2,0.5,10
drill,Americas,2,0,0,1.0,0.0,0.0,1.0,2
proceso,Americas,9,3,0,0.75,0.25,0.0,0.75,12
นเหล,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
cliente,Americas,14,2,0,0.875,0.125,0.0,0.875,16
sabe,Americas,173,14,1,0.9202127659574468,0.07446808510638298,0.005319148936170213,0.9202127659574468,188
احتاج,Africa_Europe,0,7,0,0.0,1.0,0.0,1.0,7
etti,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
loca,Americas,9,2,0,0.8181818181818182,0.18181818181818182,0.0,0.8181818181818182,11
slip,Africa_Europe,1,2,1,0.25,0.5,0.25,0.5,4
mulai,Asia_Australia,1,0,16,0.058823529411764705,0.0,0.9411764705882353,0.9411764705882353,17
process,Americas,22,7,3,0.6875,0.21875,0.09375,0.6875,32
lock,Americas,14,12,3,0.4827586206896552,0.41379310344827586,0.10344827586206896,0.4827586206896552,29
slim,Americas,4,2,0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,6
loco,Americas,27,3,0,0.9,0.1,0.0,0.9,30
tüm,Africa_Europe,0,31,0,0.0,1.0,0.0,1.0,31
pieces,Americas,11,6,3,0.55,0.3,0.15,0.55,20
high,Americas,129,20,13,0.7962962962962963,0.12345679012345678,0.08024691358024691,0.7962962962962963,162
lala,Asia_Australia,2,3,4,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.4444444444444444,9
junta,Americas,7,3,0,0.7,0.3,0.0,0.7,10
bene,Africa_Europe,0,21,1,0.0,0.9545454545454546,0.045454545454545456,0.9545454545454546,22
bend,Americas,4,3,0,0.5714285714285714,0.42857142857142855,0.0,0.5714285714285714,7
sociedad,Americas,5,2,0,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,7
beni,Africa_Europe,1,42,0,0.023255813953488372,0.9767441860465116,0.0,0.9767441860465116,43
bow,Americas,3,2,0,0.6,0.4,0.0,0.6,5
falleció,Americas,2,0,0,1.0,0.0,0.0,1.0,2
chop,Africa_Europe,4,9,0,0.3076923076923077,0.6923076923076923,0.0,0.6923076923076923,13
educational,Americas,4,0,0,1.0,0.0,0.0,1.0,4
estudar,Americas,7,3,0,0.7,0.3,0.0,0.7,10
13.12,Africa_Europe,0,5,4,0.0,0.5555555555555556,0.4444444444444444,0.5555555555555556,9
destroying,Americas,9,3,0,0.75,0.25,0.0,0.75,12
manusia,Asia_Australia,0,0,13,0.0,0.0,1.0,1.0,13
delay,Africa_Europe,3,5,2,0.3,0.5,0.2,0.5,10
@eliehonig,Americas,2,0,0,1.0,0.0,0.0,1.0,2
verzuz,Americas,4,0,0,1.0,0.0,0.0,1.0,4
delas,Americas,13,0,0,1.0,0.0,0.0,1.0,13
insanın,Africa_Europe,0,11,0,0.0,1.0,0.0,1.0,11
intelligent,Americas,6,6,1,0.46153846153846156,0.46153846153846156,0.07692307692307693,0.46153846153846156,13
بوده,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
greatly,Americas,6,0,0,1.0,0.0,0.0,1.0,6
especial,Americas,22,7,0,0.7586206896551724,0.2413793103448276,0.0,0.7586206896551724,29
amerika,Americas,1,0,0,1.0,0.0,0.0,1.0,1
blocks,Americas,4,1,0,0.8,0.2,0.0,0.8,5
duduk,Asia_Australia,0,0,9,0.0,0.0,1.0,1.0,9
friendships,Americas,3,0,0,1.0,0.0,0.0,1.0,3
@afazendarecord,Americas,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,7
unfold,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
wallpaper,Asia_Australia,1,0,2,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,3
tied,Americas,10,1,0,0.9090909090909091,0.09090909090909091,0.0,0.9090909090909091,11
permanent,Americas,3,3,2,0.375,0.375,0.25,0.375,8
houve,Americas,3,0,0,1.0,0.0,0.0,1.0,3
notebook,Americas,4,0,0,1.0,0.0,0.0,1.0,4
はーい,Asia_Australia,0,0,4,0.0,0.0,1.0,1.0,4
partidos,Americas,15,3,0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,18
tier,Africa_Europe,8,23,0,0.25806451612903225,0.7419354838709677,0.0,0.7419354838709677,31
خدمات,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
ってなる,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
ahahaha,Asia_Australia,3,1,4,0.375,0.125,0.5,0.5,8
فاز,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
solidarity,Americas,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
jikook,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
realized,Americas,26,1,2,0.896551724137931,0.034482758620689655,0.06896551724137931,0.896551724137931,29
issa,Americas,10,2,2,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.7142857142857143,14
misogynistic,Americas,2,0,0,1.0,0.0,0.0,1.0,2
ใหญ,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
จาก,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
isso,Americas,510,18,0,0.9659090909090909,0.03409090909090909,0.0,0.9659090909090909,528
counter,Africa_Europe,5,6,3,0.35714285714285715,0.42857142857142855,0.21428571428571427,0.42857142857142855,14
kimsenin,Africa_Europe,0,5,0,0.0,1.0,0.0,1.0,5
contato,Americas,10,0,0,1.0,0.0,0.0,1.0,10
element,Americas,1,0,0,1.0,0.0,0.0,1.0,1
نسيت,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
fode,Americas,10,0,0,1.0,0.0,0.0,1.0,10
méxico,Americas,26,1,0,0.9629629629629629,0.037037037037037035,0.0,0.9629629629629629,27
mismas,Americas,1,1,0,0.5,0.5,0.0,0.5,2
allow,Americas,14,6,0,0.7,0.3,0.0,0.7,20
classy,Americas,2,1,1,0.5,0.25,0.25,0.5,4
watermelon,Americas,1,1,0,0.5,0.5,0.0,0.5,2
volunteers,Americas,2,2,1,0.4,0.4,0.2,0.4,5
árbitro,Americas,8,2,0,0.8,0.2,0.0,0.8,10
counted,Americas,1,0,1,0.5,0.0,0.5,0.5,2
genial,Americas,12,7,0,0.631578947368421,0.3684210526315789,0.0,0.631578947368421,19
@markdice,Americas,1,0,0,1.0,0.0,0.0,1.0,1
houston,Americas,33,0,0,1.0,0.0,0.0,1.0,33
boxing,Americas,4,4,2,0.4,0.4,0.2,0.4,10
vaccinations,Americas,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,3
producer,Africa_Europe,1,2,2,0.2,0.4,0.4,0.4,5
mute,Americas,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,7
directo,Americas,8,6,0,0.5714285714285714,0.42857142857142855,0.0,0.5714285714285714,14
vaccinated,Americas,4,2,0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,6
move,Americas,91,31,20,0.6408450704225352,0.21830985915492956,0.14084507042253522,0.6408450704225352,142
ладно,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
один,Africa_Europe,0,8,1,0.0,0.8888888888888888,0.1111111111111111,0.8888888888888888,9
durmiendo,Americas,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,7
volto,Americas,11,1,0,0.9166666666666666,0.08333333333333333,0.0,0.9166666666666666,12
@spieltimes,Americas,4,0,0,1.0,0.0,0.0,1.0,4
brahma,Asia_Australia,3,0,20,0.13043478260869565,0.0,0.8695652173913043,0.8695652173913043,23
うんうん,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
protests,Americas,4,1,1,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,6
volta,Americas,59,6,0,0.9076923076923077,0.09230769230769231,0.0,0.9076923076923077,65
volte,Americas,6,3,0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,9
perfect,Americas,78,27,8,0.6902654867256637,0.23893805309734514,0.07079646017699115,0.6902654867256637,113
kuliah,Asia_Australia,0,0,5,0.0,0.0,1.0,1.0,5
también,Americas,92,29,1,0.7540983606557377,0.23770491803278687,0.00819672131147541,0.7540983606557377,122
treat,Americas,17,13,3,0.5151515151515151,0.3939393939393939,0.09090909090909091,0.5151515151515151,33
chosen,Americas,11,3,0,0.7857142857142857,0.21428571428571427,0.0,0.7857142857142857,14
งสรรค,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
ganhou,Americas,16,0,0,1.0,0.0,0.0,1.0,16
تنها,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
สงส,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
2019,Americas,21,13,7,0.5121951219512195,0.3170731707317073,0.17073170731707318,0.5121951219512195,41
spoiling,Americas,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,3
çıktı,Africa_Europe,0,9,0,0.0,1.0,0.0,1.0,9
2015,Americas,7,7,0,0.5,0.5,0.0,0.5,14
puerto,Americas,18,3,2,0.782608695652174,0.13043478260869565,0.08695652173913043,0.782608695652174,23
2017,Americas,12,5,3,0.6,0.25,0.15,0.6,20
2016,Americas,23,8,1,0.71875,0.25,0.03125,0.71875,32
2011,Americas,10,3,0,0.7692307692307693,0.23076923076923078,0.0,0.7692307692307693,13
ganado,Africa_Europe,1,4,1,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.6666666666666666,6
2013,Americas,9,2,2,0.6923076923076923,0.15384615384615385,0.15384615384615385,0.6923076923076923,13
2012,Americas,7,5,2,0.5,0.35714285714285715,0.14285714285714285,0.5,14
#supremecourt,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
şeyleri,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
morgen,Africa_Europe,0,26,0,0.0,1.0,0.0,1.0,26
animal,Americas,24,8,4,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.6666666666666666,36
يااارب,Africa_Europe,0,8,0,0.0,1.0,0.0,1.0,8
staat,Africa_Europe,0,7,0,0.0,1.0,0.0,1.0,7
antara,Asia_Australia,0,0,8,0.0,0.0,1.0,1.0,8
nada,Americas,450,44,2,0.907258064516129,0.08870967741935484,0.004032258064516129,0.907258064516129,496
trouve,Africa_Europe,0,6,0,0.0,1.0,0.0,1.0,6
kisi,Africa_Europe,0,1,1,0.0,0.5,0.5,0.5,2
earn,Americas,13,5,2,0.65,0.25,0.1,0.65,20
ship,Americas,3,1,3,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.42857142857142855,7
doch,Africa_Europe,0,13,0,0.0,1.0,0.0,1.0,13
bau,Americas,2,1,1,0.5,0.25,0.25,0.5,4
snake,Americas,9,2,0,0.8181818181818182,0.18181818181818182,0.0,0.8181818181818182,11
kiss,Americas,19,6,5,0.6333333333333333,0.2,0.16666666666666666,0.6333333333333333,30
gritar,Americas,7,0,0,1.0,0.0,0.0,1.0,7
caga,Americas,8,2,0,0.8,0.2,0.0,0.8,10
realiza,Americas,2,0,0,1.0,0.0,0.0,1.0,2
gara,Asia_Australia,0,1,4,0.0,0.2,0.8,0.8,5
cage,Americas,2,0,0,1.0,0.0,0.0,1.0,2
realize,Americas,41,4,5,0.82,0.08,0.1,0.82,50
presidential,Americas,14,1,1,0.875,0.0625,0.0625,0.875,16
doce,Americas,10,2,0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,12
polis,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
tantas,Americas,21,2,0,0.9130434782608695,0.08695652173913043,0.0,0.9130434782608695,23
comedy,Americas,9,3,1,0.6923076923076923,0.23076923076923078,0.07692307692307693,0.6923076923076923,13
یکی,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
pergunta,Americas,11,0,0,1.0,0.0,0.0,1.0,11
kangen,Asia_Australia,0,0,16,0.0,0.0,1.0,1.0,16
capítulo,Americas,7,1,0,0.875,0.125,0.0,0.875,8
nicely,Americas,7,6,1,0.5,0.42857142857142855,0.07142857142857142,0.5,14
今年の,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
betty,Americas,3,0,0,1.0,0.0,0.0,1.0,3
truth,Americas,56,20,12,0.6363636363636364,0.22727272727272727,0.13636363636363635,0.6363636363636364,88
wkwk,Asia_Australia,0,0,49,0.0,0.0,1.0,1.0,49
accounts,Americas,12,5,4,0.5714285714285714,0.23809523809523808,0.19047619047619047,0.5714285714285714,21
giliran,Asia_Australia,0,0,10,0.0,0.0,1.0,1.0,10
glasses,Americas,9,4,2,0.6,0.26666666666666666,0.13333333333333333,0.6,15
อนน,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
mets,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
الليالي,Africa_Europe,0,6,0,0.0,1.0,0.0,1.0,6
مبلغ,Africa_Europe,0,1,1,0.0,0.5,0.5,0.5,2
برنامج,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
อนพ,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
doing,Americas,203,71,23,0.6835016835016835,0.23905723905723905,0.07744107744107744,0.6835016835016835,297
constitucional,Americas,1,1,0,0.5,0.5,0.0,0.5,2
cuándo,Americas,9,1,0,0.9,0.1,0.0,0.9,10
educación,Americas,7,2,0,0.7777777777777778,0.2222222222222222,0.0,0.7777777777777778,9
@gtconway3d,Americas,13,0,0,1.0,0.0,0.0,1.0,13
อนถ,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
society,Americas,8,4,7,0.42105263157894735,0.21052631578947367,0.3684210526315789,0.42105263157894735,19
books,Americas,21,15,4,0.525,0.375,0.1,0.525,40
tenta,Americas,7,0,0,1.0,0.0,0.0,1.0,7
mete,Americas,10,2,0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,12
อนก,Asia_Australia,0,0,14,0.0,0.0,1.0,1.0,14
ใหม,Asia_Australia,0,0,4,0.0,0.0,1.0,1.0,4
@detikcom,Asia_Australia,0,0,7,0.0,0.0,1.0,1.0,7
patch,Americas,7,1,1,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.7777777777777778,9
agriculture,Americas,1,0,1,0.5,0.0,0.5,0.5,2
อนค,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
witness,Americas,3,2,2,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,7
motivos,Americas,9,3,0,0.75,0.25,0.0,0.75,12
इनक,Asia_Australia,0,0,10,0.0,0.0,1.0,1.0,10
ejercicio,Americas,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,7
@youtube,Americas,95,40,14,0.6375838926174496,0.2684563758389262,0.09395973154362416,0.6375838926174496,149
@tomfitton,Americas,4,0,0,1.0,0.0,0.0,1.0,4
kiedy,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
acordada,Americas,9,0,0,1.0,0.0,0.0,1.0,9
rigging,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
ございます,Asia_Australia,0,0,11,0.0,0.0,1.0,1.0,11
tuyo,Americas,10,2,0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,12
bitte,Africa_Europe,0,7,0,0.0,1.0,0.0,1.0,7
حفظ,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
iranian,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
carita,Americas,7,0,0,1.0,0.0,0.0,1.0,7
hilarious,Americas,16,4,3,0.6956521739130435,0.17391304347826086,0.13043478260869565,0.6956521739130435,23
อนม,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
อนร,Asia_Australia,0,0,3,0.0,0.0,1.0,1.0,3
impresionante,Americas,5,4,0,0.5555555555555556,0.4444444444444444,0.0,0.5555555555555556,9
contigo,Americas,25,5,0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,30
waters,Americas,2,2,1,0.4,0.4,0.2,0.4,5
อนว,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
bac,Africa_Europe,2,3,0,0.4,0.6,0.0,0.6,5
shut,Americas,54,16,2,0.75,0.2222222222222222,0.027777777777777776,0.75,72
benar,Asia_Australia,0,0,6,0.0,0.0,1.0,1.0,6
unas,Americas,32,9,0,0.7804878048780488,0.21951219512195122,0.0,0.7804878048780488,41
increíble,Americas,20,3,0,0.8695652173913043,0.13043478260869565,0.0,0.8695652173913043,23
อเปล,Asia_Australia,0,0,3,0.0,0.0,1.0,1.0,3
tempo,Americas,129,11,1,0.9148936170212766,0.07801418439716312,0.0070921985815602835,0.9148936170212766,141
greedy,Americas,7,3,0,0.7,0.3,0.0,0.7,10
treta,Americas,9,0,0,1.0,0.0,0.0,1.0,9
temps,Africa_Europe,4,26,0,0.13333333333333333,0.8666666666666667,0.0,0.8666666666666667,30
منازل,Africa_Europe,0,14,0,0.0,1.0,0.0,1.0,14
surely,Africa_Europe,10,18,1,0.3448275862068966,0.6206896551724138,0.034482758620689655,0.6206896551724138,29
aceita,Americas,9,0,0,1.0,0.0,0.0,1.0,9
d'un,Africa_Europe,1,8,0,0.1111111111111111,0.8888888888888888,0.0,0.8888888888888888,9
أعظم,Africa_Europe,0,6,0,0.0,1.0,0.0,1.0,6
bothered,Americas,7,0,0,1.0,0.0,0.0,1.0,7
مرا,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
craving,Americas,5,2,3,0.5,0.2,0.3,0.5,10
ปให,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
واحده,Africa_Europe,0,7,0,0.0,1.0,0.0,1.0,7
scary,Americas,18,4,1,0.782608695652174,0.17391304347826086,0.043478260869565216,0.782608695652174,23
beds,Americas,1,0,0,1.0,0.0,0.0,1.0,1
barca,Africa_Europe,1,10,1,0.08333333333333333,0.8333333333333334,0.08333333333333333,0.8333333333333334,12
spill,Asia_Australia,1,0,2,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,3
could,Americas,292,100,20,0.7087378640776699,0.24271844660194175,0.04854368932038835,0.7087378640776699,412
altına,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
bicho,Americas,18,0,0,1.0,0.0,0.0,1.0,18
frau,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
david,Americas,25,12,1,0.6578947368421053,0.3157894736842105,0.02631578947368421,0.6578947368421053,38
すいません,Asia_Australia,0,0,3,0.0,0.0,1.0,1.0,3
length,Africa_Europe,3,4,1,0.375,0.5,0.125,0.5,8
çünkü,Africa_Europe,0,29,0,0.0,1.0,0.0,1.0,29
façon,Africa_Europe,1,2,0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,3
removing,Americas,4,0,0,1.0,0.0,0.0,1.0,4
davis,Americas,7,0,0,1.0,0.0,0.0,1.0,7
#ltlivestream,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
medidas,Americas,13,8,0,0.6190476190476191,0.38095238095238093,0.0,0.6190476190476191,21
chills,Americas,5,0,0,1.0,0.0,0.0,1.0,5
楽しかった,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
scare,Americas,3,0,0,1.0,0.0,0.0,1.0,3
respond,Americas,16,2,2,0.8,0.1,0.1,0.8,20
loi,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
سلطان,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
poquito,Americas,13,6,0,0.6842105263157895,0.3157894736842105,0.0,0.6842105263157895,19
blown,Americas,6,3,0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,9
ihr,Africa_Europe,0,16,0,0.0,1.0,0.0,1.0,16
scene,Americas,24,9,2,0.6857142857142857,0.2571428571428571,0.05714285714285714,0.6857142857142857,35
owned,Americas,10,3,0,0.7692307692307693,0.23076923076923078,0.0,0.7692307692307693,13
jesus,Americas,95,34,7,0.6985294117647058,0.25,0.051470588235294115,0.6985294117647058,136
علاقة,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
muhammad,Americas,2,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,6
damit,Africa_Europe,0,4,1,0.0,0.8,0.2,0.8,5
#معصيتي_راحتي,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
practices,Americas,3,1,0,0.75,0.25,0.0,0.75,4
ties,Africa_Europe,2,3,0,0.4,0.6,0.0,0.6,5
owner,Americas,13,0,4,0.7647058823529411,0.0,0.23529411764705882,0.7647058823529411,17
yine,Africa_Europe,1,37,0,0.02631578947368421,0.9736842105263158,0.0,0.9736842105263158,38
blows,Americas,6,0,0,1.0,0.0,0.0,1.0,6
12/20,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
prank,Asia_Australia,2,1,3,0.3333333333333333,0.16666666666666666,0.5,0.5,6
legislative,Africa_Europe,0,1,1,0.0,0.5,0.5,0.5,2
reference,Americas,7,2,1,0.7,0.2,0.1,0.7,10
start,Americas,159,54,31,0.6516393442622951,0.22131147540983606,0.12704918032786885,0.6516393442622951,244
ordering,Americas,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,7
kadın,Africa_Europe,0,12,0,0.0,1.0,0.0,1.0,12
١٠٠,Africa_Europe,0,9,0,0.0,1.0,0.0,1.0,9
rockstar,Americas,2,1,2,0.4,0.2,0.4,0.4,5
system,Americas,42,12,13,0.6268656716417911,0.1791044776119403,0.19402985074626866,0.6268656716417911,67
offset,Americas,4,0,0,1.0,0.0,0.0,1.0,4
inteligencia,Americas,2,0,0,1.0,0.0,0.0,1.0,2
دوري,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
giannis,Americas,8,0,0,1.0,0.0,0.0,1.0,8
decorations,Americas,8,2,0,0.8,0.2,0.0,0.8,10
angry,Americas,11,2,1,0.7857142857142857,0.14285714285714285,0.07142857142857142,0.7857142857142857,14
painful,Americas,7,4,2,0.5384615384615384,0.3076923076923077,0.15384615384615385,0.5384615384615384,13
1/7,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
interests,Americas,2,1,1,0.5,0.25,0.25,0.5,4
enforcement,Americas,3,1,0,0.75,0.25,0.0,0.75,4
1/8,Americas,1,1,0,0.5,0.5,0.0,0.5,2
stomach,Americas,13,2,1,0.8125,0.125,0.0625,0.8125,16
stars,Americas,20,4,4,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.7142857142857143,28
ดภาพมาท,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
shorts,Americas,6,2,2,0.6,0.2,0.2,0.6,10
lugares,Americas,7,2,0,0.7777777777777778,0.2222222222222222,0.0,0.7777777777777778,9
despertar,Americas,10,2,0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,12
putos,Americas,3,2,0,0.6,0.4,0.0,0.6,5
shorty,Americas,5,0,0,1.0,0.0,0.0,1.0,5
depressing,Americas,5,2,0,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,7
1er,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
grandpa,Americas,4,2,0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,6
sorpresa,Americas,4,3,0,0.5714285714285714,0.42857142857142855,0.0,0.5714285714285714,7
chasing,Americas,7,4,0,0.6363636363636364,0.36363636363636365,0.0,0.6363636363636364,11
elite,Americas,15,4,1,0.75,0.2,0.05,0.75,20
haven,Americas,63,11,3,0.8181818181818182,0.14285714285714285,0.03896103896103896,0.8181818181818182,77
سیاست,Asia_Australia,0,1,3,0.0,0.25,0.75,0.75,4
steel,Americas,5,2,2,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.5555555555555556,9
atacar,Americas,4,1,0,0.8,0.2,0.0,0.8,5
#love,Americas,15,6,1,0.6818181818181818,0.2727272727272727,0.045454545454545456,0.6818181818181818,22
ülkede,Africa_Europe,0,5,0,0.0,1.0,0.0,1.0,5
tóxica,Americas,3,1,0,0.75,0.25,0.0,0.75,4
warfare,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#bousnidstars2020,Asia_Australia,0,0,4,0.0,0.0,1.0,1.0,4
wet,Americas,15,10,2,0.5555555555555556,0.37037037037037035,0.07407407407407407,0.5555555555555556,27
gaya,Asia_Australia,0,0,6,0.0,0.0,1.0,1.0,6
roberto,Americas,4,1,0,0.8,0.2,0.0,0.8,5
daría,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
hahahahahahahaha,Asia_Australia,3,0,5,0.375,0.0,0.625,0.625,8
@mckaylarosej,Americas,3,0,0,1.0,0.0,0.0,1.0,3
#eliminaçãoafazenda,Americas,25,0,0,1.0,0.0,0.0,1.0,25
preta,Americas,18,0,0,1.0,0.0,0.0,1.0,18
psalm,Africa_Europe,0,3,1,0.0,0.75,0.25,0.75,4
gays,Americas,9,1,0,0.9,0.1,0.0,0.9,10
letras,Americas,5,0,0,1.0,0.0,0.0,1.0,5
morrison,Americas,1,1,0,0.5,0.5,0.0,0.5,2
geçmiş,Africa_Europe,1,26,0,0.037037037037037035,0.9629629629629629,0.0,0.9629629629629629,27
ferry,Americas,3,0,0,1.0,0.0,0.0,1.0,3
falsa,Americas,11,2,0,0.8461538461538461,0.15384615384615385,0.0,0.8461538461538461,13
ياخي,Africa_Europe,0,7,0,0.0,1.0,0.0,1.0,7
paano,Asia_Australia,0,1,5,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,6
classe,Africa_Europe,1,3,0,0.25,0.75,0.0,0.75,4
false,Americas,15,2,1,0.8333333333333334,0.1111111111111111,0.05555555555555555,0.8333333333333334,18
без,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
reminders,Americas,1,0,0,1.0,0.0,0.0,1.0,1
تعبت,Africa_Europe,0,6,0,0.0,1.0,0.0,1.0,6
partnership,Americas,7,0,0,1.0,0.0,0.0,1.0,7
bold,Americas,2,1,1,0.5,0.25,0.25,0.5,4
ciudadano,Americas,1,1,0,0.5,0.5,0.0,0.5,2
falso,Americas,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,7
robot,Americas,5,2,1,0.625,0.25,0.125,0.625,8
tonight,Americas,194,66,12,0.7132352941176471,0.2426470588235294,0.04411764705882353,0.7132352941176471,272
cowok,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
750,Africa_Europe,0,2,2,0.0,0.5,0.5,0.5,4
